Angle,Time
-5.000277839519893,0.0
-5.00083351855968,0.005
-5.0016670371193594,0.01
-5.002697846712246,0.015
-5.003899086919531,0.02
-5.005243885034534,0.025
-5.006705354342854,0.030000000000000002
-5.008256592139569,0.035
-5.009870678275405,0.04
-5.011520674232131,0.045
-5.01317962272741,0.049999999999999996
-5.014818294145163,0.05499999999999999
-5.016405936623967,0.05999999999999999
-5.0179117792527475,0.06499999999999999
-5.019305034004772,0.06999999999999999
-5.020554898442109,0.075
-5.021630559109017,0.08
-5.022501195614409,0.085
-5.023135985403529,0.09000000000000001
-5.023504109218892,0.09500000000000001
-5.023567694525742,0.10000000000000002
-5.023287117558422,0.10500000000000002
-5.02262277752625,0.11000000000000003
-5.021535107206401,0.11500000000000003
-5.019984584865163,0.12000000000000004
-5.017931747320075,0.12500000000000003
-5.015337204142476,0.13000000000000003
-5.0121616529997794,0.13500000000000004
-5.0083658961365956,0.14000000000000004
-5.003910857993632,0.14500000000000005
-4.998757603963048,0.15000000000000005
-4.992867360278704,0.15500000000000005
-4.986201535039454,0.16000000000000006
-4.978721740363316,0.16500000000000006
-4.970389815670028,0.17000000000000007
-4.961167852089093,0.17500000000000007
-4.951018217990013,0.18000000000000008
-4.939903585630944,0.18500000000000008
-4.927786958921473,0.19000000000000009
-4.914631702294669,0.1950000000000001
-4.900404045553634,0.2000000000000001
-4.885071246258911,0.2050000000000001
-4.868601000096712,0.2100000000000001
-4.850961471564318,0.2150000000000001
-4.8321213254044455,0.2200000000000001
-4.812049758934799,0.22500000000000012
-4.790716535262732,0.23000000000000012
-4.768092017373821,0.23500000000000013
-4.7441472030819565,0.24000000000000013
-4.718853760827217,0.24500000000000013
-4.692184066306322,0.2500000000000001
-4.664129377094572,0.2550000000000001
-4.634686066879071,0.2600000000000001
-4.603851090376574,0.2650000000000001
-4.571621997833381,0.27000000000000013
-4.537996948035897,0.27500000000000013
-4.50297472129314,0.28000000000000014
-4.466554732378507,0.28500000000000014
-4.428779656040022,0.29000000000000015
